date,ticker,close,ret_21,ret_63,ret_126,spy_ret_63,rs_63,ma_20,ma_50,ma_100,avg_vol_5,avg_vol_20,avg_vol_50,vol_ratio_20_50,vol_acceleration,atr_pct,extension_pct,compression_ratio,proximity_20,proximity_50,rs_acceleration,extension_50ma,extension_20ma,structure_condition,relative_strength_score,trend_score,structure_score,volume_score,volatility_score,extension_score,total_score,signal,breakout_compression_score,breakout_volume_score,breakout_proximity_score,breakout_rs_acceleration_score,breakout_extension_score,breakout_structure_score,breakout_total_score,breakout_signal,tag,open,high,low
2026-03-30,STEM,8.25,-0.2150333187121422,-0.4850187413070981,-0.5380739239606552,-0.0845127943413811,-0.4005059469657169,10.377000045776366,12.550200099945068,14.916300048828123,146071.0,207667.75,203461.1,1.0206754509830134,0.7033879839310629,0.1020493528027555,-0.2049725389219878,0.7226336325280243,-0.3985565360201684,-0.6182323106437995,0.2699854225949558,-0.3426399631639251,-0.2049725389219878,0,0,0,0,0,0,1,1,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,CVX,206.8999938964844,0.0912446584180144,0.3702893328648271,0.325432324194026,-0.054532165532922,0.4248214983977492,198.87349853515624,186.8909991455078,170.2565997314453,12329760.0,15203885.0,12848340.0,1.1833345786303913,0.8109611457860935,0.0235172366375388,0.0403598036965655,1.2278473576240052,-0.0363747034286613,-0.0363747034286613,-0.2790446744468127,0.1070623777627629,0.0403598036965655,1,2,2,1,1,1,1,8,Strong Bullish,0,1,0,0,1,1,3,No Setup,early_breakout,,,
2026-03-31,EXAS,104.91000366210938,0.0143092270382554,0.0348195551817536,0.9675544685401228,-0.054532165532922,0.0893517207146756,103.6520004272461,103.08680038452148,96.55370002746582,5295624.0,2746437.25,2430553.76,1.129963589038245,1.9281794987305827,0.0032306672456267,0.0121367964890005,1.0243185609676222,-0.000666790746674,-0.000666790746674,-0.0205103281434981,0.017686098227777,0.0121367964890005,1,2,2,1,1,1,1,8,Strong Bullish,0,1,2,0,2,1,6,Strong Breakout Candidate,neutral,,,
2026-03-31,AKAM,114.8499984741211,0.1762597213442549,0.3015639308087219,0.5066246020790024,-0.054532165532922,0.3560960963416439,108.7805004119873,102.74380020141602,95.05359985351562,4886960.0,4632155.0,4761156.0,0.9729055296654846,1.0550078743047242,0.0433546672635426,0.0557958277370173,1.027037700055482,-0.0517668769012463,-0.0517668769012463,-0.1253042094644669,0.1178289906444225,0.0557958277370173,1,2,2,1,0,1,1,7,Strong Bullish,0,1,0,0,1,1,3,No Setup,early_breakout,,,
2026-03-31,CMA,88.66999816894531,0.0137189542871318,0.1550084935030888,0.3122687371528481,-0.054532165532922,0.2095406590360109,92.26399993896484,87.51540008544922,81.03879989624023,11529731.2,4186458.45,2492063.56,1.6799164022927249,2.7540536560204005,0.0311540602296515,-0.0389534571706956,1.3734412141446606,-0.1080374720603463,-0.1080374720603463,-0.141289539215957,0.0131930846727405,-0.0389534571706956,0,2,2,0,1,1,1,7,Strong Bullish,0,2,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,SEDG,51.04999923706055,0.2573891910267041,0.7488865468672272,0.3548301173991297,-0.054532165532922,0.8034187124001493,42.99999961853028,38.697799949646,35.972600021362304,3299960.0,3599930.0,3487296.0,1.032298376736589,0.916673379760162,0.0794585172989398,0.1872092951149988,1.1911892660344403,-0.0418543467216226,-0.0418543467216226,-0.4914973558405231,0.3191964221089407,0.1872092951149988,1,2,2,1,0,1,1,7,Strong Bullish,0,0,0,0,0,1,1,No Setup,momentum,,,
2026-03-31,TWO,11.420000076293944,0.1185112667606391,0.07837581791755,0.1700819475905164,-0.054532165532922,0.132907983450472,10.190500020980837,11.0596000289917,10.79200002670288,5970620.0,5333965.0,3871584.0,1.3777216250506252,1.1193586759568164,0.0380285325896662,0.1206515924421509,0.7247760628744357,-0.0069565151048742,-0.1742588474842374,0.0401354488430891,0.032587077865157,0.1206515924421509,0,2,2,0,1,1,1,7,Strong Bullish,2,2,2,1,0,0,7,Strong Breakout Candidate,early_breakout,,,
2026-03-31,XOM,169.66000366210938,0.1001167314174131,0.4076164057113673,0.4853791091656667,-0.054532165532922,0.4621485712442894,158.51850051879882,150.54179931640624,134.87339981079103,25585960.0,24663445.0,22998428.0,1.0723969916552558,1.037404142040984,0.0272519741464248,0.0702851913615551,1.1507720153985757,-0.038263136216066,-0.038263136216066,-0.3074996742939542,0.1269959867127721,0.0702851913615551,1,2,2,1,0,1,1,7,Strong Bullish,0,0,0,0,1,1,2,No Setup,early_breakout,,,
2026-03-31,AMPX,16.860000610351562,0.4547023631045381,1.1287879353456989,0.5801312549013229,-0.054532165532922,1.1833201008786207,17.391500234603882,13.786200084686278,12.10280002117157,8219540.0,10814630.0,9354470.0,1.1560922211520268,0.7600389472409135,0.0845492249461152,-0.0305608841723035,1.0452565234946198,-0.1467611125981437,-0.1467611125981437,-0.6740855722411605,0.2229621292875086,-0.0305608841723035,0,2,2,0,1,0,1,6,Strong Bullish,0,1,0,0,0,0,1,No Setup,momentum,,,
2026-03-31,AXSM,169.02000427246094,0.0158672876077139,0.121714975365986,0.4370005128857435,-0.054532165532922,0.1762471408989081,160.4487503051758,172.54310119628906,162.94215042114257,523040.0,574385.0,613366.0,0.9364474066055176,0.9106087380415576,0.033346019542738,0.0534205093587983,1.0068464981659615,-0.0150349751706787,-0.1173890116320577,-0.1058476877582721,-0.0204186484385728,0.0534205093587983,0,2,2,0,0,1,1,6,Strong Bullish,0,0,2,0,1,0,3,No Setup,neutral,,,
2026-03-31,COST,996.4299926757812,-0.0063225133699473,0.1481724302187874,0.0867734771366632,-0.054532165532922,0.2027045957517095,989.4954956054688,986.9239978027344,942.1910998535157,1736520.0,1760675.0,2067598.0,0.8515557666432256,0.986280829795391,0.0167225632684933,0.0070081138328672,0.8619672074478119,-0.0173274233966654,-0.0311247623139758,-0.1544949435887348,0.0096319421700261,0.0070081138328672,1,2,1,1,0,1,1,6,Strong Bullish,1,0,2,0,2,1,6,Strong Breakout Candidate,neutral,,,
2026-03-31,FSLY,29.059999465942383,0.372697182863198,1.8462291241300053,2.351787682839824,-0.054532165532922,1.900761289662928,25.0440001487732,17.904500064849852,14.249800024032591,12464060.0,12402670.0,13448652.0,0.9222240266161992,1.0049497406606802,0.0909276344583061,0.160357742106383,1.4359855770281909,-0.061066276265176,-0.061066276265176,-1.4735319412668075,0.6230556206924218,0.160357742106383,1,2,2,1,0,0,1,6,Strong Bullish,0,0,0,0,0,1,1,No Setup,momentum,,,
2026-03-31,JD,29.56999969482422,0.1222011106921618,0.0102493758923387,-0.1703142480015652,-0.054532165532922,0.0647815414252608,27.957000160217284,27.970000076293942,28.818850078582763,13941340.0,12967715.0,10575676.0,1.2261830827646385,1.0750806907770567,0.0265761745421487,0.0576957300627063,1.057567537259341,-0.0126878483617753,-0.0193998003150556,0.1119517347998231,0.0572041335061116,0.0576957300627063,0,2,1,0,1,1,1,6,Strong Bullish,0,1,2,2,1,0,6,Strong Breakout Candidate,early_breakout,,,
2026-03-31,RNG,37.18999862670898,0.029053659512825,0.2585448252758877,0.2094308496490726,-0.054532165532922,0.3130769908088098,38.145499801635744,33.05819984436035,30.79859994888305,1501240.0,1923285.0,2816550.0,0.6828513607072483,0.7805603433708472,0.0526639176559913,-0.025048857136374,0.9311454181445604,-0.1232908950492385,-0.1232908950492385,-0.2294911657630627,0.1249855951564618,-0.025048857136374,0,2,2,0,0,1,1,6,Strong Bullish,1,0,0,0,1,0,2,No Setup,neutral,,,
2026-03-31,SRPT,21.76000022888184,0.3333333722906182,-0.0027497464152859,0.1562168215585127,-0.054532165532922,0.0517824191176361,18.11649990081787,18.752599925994872,19.66049990653992,6894660.0,3566085.0,2982730.0,1.1955775413798768,1.9333975494134323,0.0669971163999436,0.2011150248674402,1.1981075856714654,-0.087631032249866,-0.1183144262636648,0.3360831187059041,0.1603724451412256,0.2011150248674402,0,2,1,0,1,1,1,6,Strong Bullish,0,1,0,2,0,0,3,No Setup,early_breakout,,,
2026-03-31,TWST,47.52000045776367,0.0355197448201081,0.4465754235939907,0.76000001695421,-0.054532165532922,0.5011075891269128,45.84299983978271,46.47520004272461,39.41450002670288,1310720.0,1111470.0,1310478.0,0.8481409073635727,1.179267096727757,0.0667538528654168,0.0365813891726529,1.0182137725761118,-0.0649350503124193,-0.1789910231369821,-0.4110556787738826,0.0224808158776848,0.0365813891726529,0,2,2,0,0,1,1,6,Strong Bullish,0,1,0,0,2,0,3,No Setup,neutral,,,
2026-03-31,ARDX,5.989999771118164,-0.0741885679503658,0.0363321027140199,0.0639430993533818,-0.054532165532922,0.090864268246942,5.793499994277954,6.601999998092651,6.301000003814697,3202280.0,3365260.0,4087080.0,0.8233898039676248,0.9515698638441012,0.0459694749150438,0.0339172826502608,0.7594382471530303,-0.108100104277952,-0.2869047567687605,-0.1105206706643858,-0.0926992164724775,0.0339172826502608,0,2,1,0,0,1,1,5,Strong Bullish,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,CAR,145.85000610351562,0.5238742816702977,0.1243447789934044,-0.0970717067682597,-0.054532165532922,0.1788769445263265,110.14700012207032,111.16880004882812,121.6781999206543,1958160.0,994125.0,870042.0,1.142617252960202,1.969732176537156,0.069019036935878,0.3241396128980135,1.4057684202337335,-0.0366577808237126,-0.0366577808237126,0.3995295026768932,0.3119688801125373,0.3241396128980135,0,2,1,0,1,1,0,5,Strong Bullish,0,1,0,2,0,0,3,No Setup,extended,,,
2026-03-31,CHRS,1.690000057220459,0.0242424737213955,0.2611940411369897,-0.0058823471663321,-0.054532165532922,0.3157262066699118,1.7035000026226044,1.8256999945640564,1.5928999996185302,1068920.0,1521800.0,2418012.0,0.6293599866336478,0.7024050466552767,0.0678359985761796,-0.0079248285185569,0.7149984337463046,-0.1796115999206505,-0.3539754977512005,-0.2369515674155942,-0.0743276210481668,-0.0079248285185569,0,2,1,0,0,1,1,5,Strong Bullish,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,EA,203.8699951171875,0.0139759156108356,-0.0019582373667544,0.0090076319620915,-0.054532165532922,0.0525739281661675,200.78350067138672,201.3345999145508,202.20970001220704,2445720.0,2555465.0,2780714.0,0.9189959844845604,0.9570547825933832,0.0046107667354306,0.0153722513826089,0.6948530546815083,-0.0001471249641729,-0.0030807084734107,0.0159341529775901,0.0125929433078704,0.0153722513826089,0,2,1,0,0,1,1,5,Strong Bullish,2,0,2,1,2,0,7,Strong Breakout Candidate,neutral,,,
2026-03-31,EDIT,2.470000028610229,0.1488371716505019,0.1761905432288097,-0.2982954426152893,-0.054532165532922,0.2307227087617318,2.34724999666214,2.119399993419647,2.235149997472763,1609420.0,1849860.0,1728970.0,1.069920241531085,0.8700225963045852,0.0702718414409737,0.052295252794821,0.9832961123843196,-0.1066908011217485,-0.1066908011217485,-0.0273533715783078,0.1654241937714126,0.052295252794821,1,2,1,0,0,1,1,5,Strong Bullish,0,0,0,0,0,1,1,No Setup,early_breakout,,,
2026-03-31,ENPH,37.810001373291016,-0.1543278428197942,0.14126170100489,0.0479489870964275,-0.054532165532922,0.195793866537812,41.84249992370606,42.90600006103516,37.243200035095214,5102100.0,4941190.0,7011336.0,0.704743004756868,1.0325650298814657,0.0709185158526414,-0.0963732701862398,0.8573438756855947,-0.1933005710488806,-0.2856602842378266,-0.2955895438246843,-0.1187712366684128,-0.0963732701862398,0,2,1,0,0,1,1,5,Strong Bullish,1,0,0,0,2,0,3,No Setup,neutral,,,
2026-03-31,FATE,1.2000000476837158,-0.199999968210856,0.2000000476837158,0.2000000476837158,-0.054532165532922,0.2545322132166379,1.2055000007152556,1.2526000022888184,1.1525000005960464,1357820.0,1486485.0,1617694.0,0.9188913354441568,0.9134434588980044,0.0744047589481824,-0.0045623832669237,0.8407317819948724,-0.1891891674197794,-0.2941176388090459,-0.4000000158945719,-0.0419926189597549,-0.0045623832669237,0,2,1,0,0,1,1,5,Strong Bullish,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,FTNT,81.72000122070312,0.0320788192187126,0.0111358763830402,-0.0346131157987047,-0.054532165532922,0.0656680419159623,82.33849983215332,81.40220016479492,81.09500015258789,6474860.0,6136650.0,6901514.0,0.8891744622991419,1.055113131757555,0.0361775456268568,-0.0075116575200058,0.9585724305624695,-0.0543855247376192,-0.0776523405407002,0.0209429428356724,0.003904084352325,-0.0075116575200058,0,2,1,0,0,1,1,5,Strong Bullish,0,1,0,1,2,0,4,Breakout Watch,neutral,,,
2026-03-31,LI,17.829999923706055,0.0147979643368136,0.0390442938375077,-0.2933016152514109,-0.054532165532922,0.0935764593704298,17.537499809265135,17.621599922180177,17.68039999008179,2484240.0,3668405.0,3485116.0,1.052591936681591,0.677198946135991,0.0365755840577073,0.0166785526798061,1.0962591639048236,-0.0437114783613885,-0.0768832808331069,-0.024246329500694,0.0118263950178306,0.0166785526798061,0,2,1,0,0,1,1,5,Strong Bullish,0,0,0,0,2,0,2,No Setup,neutral,,,
2026-03-31,MCD,310.7900085449219,-0.0717699010024444,0.0073250892119625,0.0257434851379521,-0.054532165532922,0.0618572547448845,318.5419982910156,321.33739990234375,314.8,3293400.0,3174590.0,3355348.0,0.9461283896633076,1.037425305315017,0.0165982610565355,-0.0243358482953058,0.9443096162517408,-0.0662199288421336,-0.0905925134018379,-0.0790949902144069,-0.0328234166350611,-0.0243358482953058,0,2,1,0,0,1,1,5,Strong Bullish,1,0,0,0,2,0,3,No Setup,neutral,,,
2026-03-31,MRNA,50.79999923706055,-0.0386981159315671,0.6308186150615884,1.00552701895263,-0.054532165532922,0.6853507805945105,52.92500038146973,48.95980010986328,39.13990005493165,5767960.0,8580100.0,10701930.0,0.8017338928585779,0.6722485751914313,0.0555835245196482,-0.0401511786318889,0.778923099048475,-0.1469353503291818,-0.1469353503291818,-0.6695167309931556,0.0375859199397863,-0.0401511786318889,0,2,1,0,0,1,1,5,Strong Bullish,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,NET,206.33999633789065,0.1398739999327338,0.0281016416313295,-0.0559978286697272,-0.054532165532922,0.0826338071642516,208.3474998474121,190.73020080566403,196.34870010375977,3833800.0,3690925.0,5139912.0,0.7180910879408052,1.0387098085168351,0.0538708589915161,-0.0096353616481682,0.92462511214219,-0.0995417768542376,-0.0995417768542376,0.1117723583014043,0.0818422854182986,-0.0096353616481682,0,2,1,0,0,1,1,5,Strong Bullish,1,0,0,2,2,0,5,Breakout Watch,early_breakout,,,
2026-03-31,NIO,6.03000020980835,0.2775424741202177,0.1292134901692967,-0.1636615564626117,-0.054532165532922,0.1837456557022188,5.53650004863739,5.1126000118255615,5.235199999809265,44252380.0,50639860.0,46798786.0,1.0820763598440353,0.873864580194337,0.0520018918945695,0.0891357639005921,1.1528361883167322,-0.0289854794255901,-0.0289854794255901,0.1483289839509209,0.1794390712867856,0.0891357639005921,1,2,1,0,0,1,1,5,Strong Bullish,0,0,0,2,0,1,3,No Setup,early_breakout,,,
2026-03-31,PLUG,2.259999990463257,0.2486188187346953,0.1472081003255685,-0.0044052821794189,-0.054532165532922,0.2017402658584906,2.250500011444092,2.142399995326996,2.180299994945526,48593600.0,71491140.0,92378788.0,0.7738912963439183,0.679714996851358,0.0692161690778968,0.0042212748148662,0.8719539629710925,-0.0960000038146973,-0.150375970849834,0.1014107184091268,0.0548917080810167,0.0042212748148662,1,2,1,0,0,1,1,5,Strong Bullish,1,0,0,2,2,1,6,Strong Breakout Candidate,early_breakout,,,
2026-03-31,TXG,21.229999542236328,-0.0825410500341905,0.3145510862970757,0.8721339732426239,-0.054532165532922,0.3690832518299978,19.704499816894533,20.050199966430664,18.715600004196165,2047680.0,2195280.0,2566412.0,0.8553887684440378,0.932764840931453,0.0627817914826004,0.0774188504918983,1.022506194956821,-0.0805543784348176,-0.098896433638474,-0.3970921363312663,0.0588422847543146,0.0774188504918983,0,2,1,0,0,1,1,5,Strong Bullish,0,0,0,0,1,0,1,No Setup,neutral,,,
2026-03-31,WMT,124.27999877929688,-0.0221872519959031,0.1044166011504637,0.205665469263266,-0.054532165532922,0.1589487666833857,123.57799949645997,124.23639999389648,117.59419990539551,18266940.0,21311795.0,24457656.0,0.871375204557624,0.8571281771432204,0.0205469350540987,0.005680616984393,0.8413749374161643,-0.0303503116581221,-0.0772886143991125,-0.1266038531463668,0.0003509340692625,0.005680616984393,0,2,1,0,0,1,1,5,Strong Bullish,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,ASTS,82.87000274658203,-0.0465945180358995,0.1595075042838616,0.6967649977001686,-0.054532165532922,0.2140396698167836,89.07024917602538,94.1506997680664,83.68214965820313,14952620.0,12808855.0,14008908.0,0.9143364350740256,1.1673658574478358,0.0969030596081922,-0.0696107453027339,0.8328241267180492,-0.223045191249873,-0.3619985900686181,-0.2061020223197611,-0.1198153285028531,-0.0696107453027339,0,2,1,0,0,0,1,4,Bullish,2,1,0,0,2,0,5,Breakout Watch,neutral,,,
2026-03-31,BE,135.49000549316406,-0.1837951476315418,0.5325189444736123,0.8408968519313822,-0.054532165532922,0.5870511100065343,149.12400169372555,151.68680099487304,130.00870079040527,10286780.0,10586625.0,11149864.0,0.9494846753287752,0.9716769980990164,0.1054780020648265,-0.0914272420650522,0.9118889186664374,-0.1987106959159433,-0.2510226088194622,-0.7163140921051541,-0.1067778830819724,-0.0914272420650522,0,2,1,0,0,0,1,4,Bullish,1,0,0,0,2,0,3,No Setup,neutral,,,
2026-03-31,GOEV,0.3700000047683716,0.0,0.0,0.0,-0.054532165532922,0.054532165532922,0.3700000047683716,0.3700000047683716,0.3700000047683716,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,4,Bullish,0,0,2,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,NFLX,96.1500015258789,-0.009681685523402,0.0212426974783452,-0.2030072491928459,-0.054532165532922,0.0757748630112673,94.84449920654296,87.73479965209961,93.71734985351564,44050740.0,40473290.0,51270610.0,0.7894052752639378,1.0883903927750869,0.0258970245883235,0.01376466036784,0.869656033593701,-0.0403233937227424,-0.0403233937227424,-0.0309243830017473,0.0959163514038743,0.01376466036784,1,2,0,0,0,1,1,4,Bullish,1,1,0,0,2,1,5,Breakout Watch,neutral,,,
2026-03-31,NTLA,12.81999969482422,-0.1696891163706909,0.4026257344935326,-0.2423168063228381,-0.054532165532922,0.4571579000264547,13.085499954223632,13.162499904632568,11.371649961471558,4055080.0,3654035.0,4691478.0,0.7788664894090945,1.1097540116610816,0.061533312798977,-0.0202896534582706,0.7627261084803286,-0.0939929300043471,-0.2498537401778242,-0.5723148508642236,-0.0260209088159465,-0.0202896534582706,0,2,0,0,0,1,1,4,Bullish,2,1,0,0,2,0,5,Breakout Watch,neutral,,,
2026-03-31,NVAX,8.140000343322754,-0.1948565163455161,0.1935484073953945,-0.0501749552874732,-0.054532165532922,0.2480805729283166,9.724000024795531,9.370199928283691,8.192299966812135,3972900.0,4280420.0,5248582.0,0.8155383682678483,0.9281565827652428,0.0716918277060386,-0.1628958944296265,0.8684099142677665,-0.2633483979350578,-0.3199665696128456,-0.3884049237409107,-0.1312885097838322,-0.1628958944296265,0,2,0,0,0,1,1,4,Bullish,1,0,0,0,2,0,3,No Setup,neutral,,,
2026-03-31,WULF,14.43000030517578,-0.0992509430183778,0.2635726977909662,0.2439655026414311,-0.054532165532922,0.3181048633238883,15.167000150680542,15.135800037384032,14.19600004196167,28074880.0,29234850.0,33081804.0,0.8837138990364612,0.9603223549975456,0.0975645956900606,-0.0485923279608915,0.926831577877168,-0.187042236328125,-0.2204213869938197,-0.3628236408093441,-0.0466311480374338,-0.0485923279608915,0,2,1,0,0,0,1,4,Bullish,1,0,0,0,2,0,3,No Setup,neutral,,,
2026-03-31,ABR,7.710000038146973,-0.1024447146459948,-0.015325656031716,-0.3585690728350086,-0.054532165532922,0.0392065095012059,7.851999998092651,7.761800012588501,8.12430000782013,2720340.0,3678540.0,4295650.0,0.8563407167716178,0.7395162211094619,0.0313136981152006,-0.0180845593454116,0.7989033881882234,-0.1337078237515492,-0.1337078237515492,-0.0871190586142787,-0.0066737064028339,-0.0180845593454116,0,1,0,0,0,1,1,3,Bullish,2,0,0,0,2,0,4,Breakout Watch,neutral,,,
2026-03-31,AMD,203.42999267578125,0.024217086279535,-0.0564909229631788,0.2607213182095811,-0.054532165532922,-0.0019587574302567,201.41599960327147,212.71679962158203,216.6170997619629,42040120.0,33941515.0,38383696.0,0.8842690656991448,1.2386046998786,0.0462461733817513,0.0099991712499341,0.8397175554395437,-0.0808747526642901,-0.2379757297452086,0.0807080092427138,-0.0436580794855967,0.0099991712499341,0,0,1,0,0,1,1,3,Bullish,2,1,0,2,2,0,7,Strong Breakout Candidate,neutral,,,
2026-03-31,AVGO,309.510009765625,-0.0292014219456625,-0.114141799166586,-0.0560841246513257,-0.054532165532922,-0.059609633633664,321.69750213623047,325.49880065917966,341.94280029296874,24227440.0,30404010.0,27242680.0,1.116043282085316,0.79685015233188,0.0385032542391369,-0.0378849456078287,0.8501798710094679,-0.1235487429150378,-0.1235487429150378,0.0849403772209235,-0.0491208903417621,-0.0378849456078287,0,0,0,0,1,1,1,3,Bullish,1,1,0,1,2,0,5,Breakout Watch,neutral,,,
